epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,57.9755,0.49032,0.82936,1.04078,0.99799,1,0.995,0.95104,0.38837,0.45018,1.00184,0.000444638,0.000444638,0.000444638
19,61.0454,0.48936,0.83614,1.03926,0.99762,1,0.995,0.96431,0.34405,0.40058,0.96616,0.000441382,0.000441382,0.000441382
20,62.4767,0.46988,0.80605,1.04513,0.99757,1,0.995,0.95986,0.29663,0.42832,0.9367,0.000438125,0.000438125,0.000438125
21,65.5295,0.49265,0.84651,1.04198,0.99749,1,0.995,0.93343,0.36022,0.40153,0.97596,0.000434868,0.000434868,0.000434868
22,68.6626,0.45686,0.80485,1.03061,0.99741,1,0.995,0.95358,0.34561,0.42755,0.96752,0.000431612,0.000431612,0.000431612
23,71.7025,0.44307,0.782,1.00785,0.99771,1,0.995,0.95557,0.37563,0.43625,0.99927,0.000428355,0.000428355,0.000428355
24,75.5744,0.40966,0.72984,1.00886,0.99656,1,0.995,0.94269,0.35029,0.41983,0.96912,0.000425099,0.000425099,0.000425099
25,78.7104,0.43977,0.73404,1.02056,0.99723,1,0.995,0.95609,0.27589,0.33937,0.92318,0.000421842,0.000421842,0.000421842
26,81.932,0.43513,0.72846,1.01576,0.99793,1,0.995,0.96659,0.27499,0.3252,0.90924,0.000418586,0.000418586,0.000418586
27,85.0537,0.40855,0.66846,0.96647,0.99911,1,0.995,0.96529,0.2835,0.31634,0.91309,0.000415329,0.000415329,0.000415329
28,88.5401,0.43398,0.71133,1.00988,0.99793,1,0.995,0.95879,0.30406,0.32275,0.93227,0.000412072,0.000412072,0.000412072
29,91.6483,0.42788,0.68582,1.00008,0.99787,1,0.995,0.95048,0.32145,0.31836,0.96117,0.000408816,0.000408816,0.000408816
30,92.5615,0.40015,0.63948,0.97129,0.99787,1,0.995,0.95245,0.28838,0.3079,0.92628,0.000405559,0.000405559,0.000405559
31,95.732,0.41308,0.70057,0.99338,0.99787,1,0.995,0.95586,0.27364,0.27077,0.91101,0.000402303,0.000402303,0.000402303
32,98.8758,0.44099,0.6947,1.01312,0.99786,1,0.995,0.98175,0.2647,0.29298,0.90069,0.000399046,0.000399046,0.000399046
33,101.74,0.42646,0.65931,0.99366,0.99791,1,0.995,0.96637,0.285,0.28047,0.91753,0.000395789,0.000395789,0.000395789
34,105.169,0.38407,0.62129,0.98124,0.99805,1,0.995,0.96302,0.28435,0.27071,0.92311,0.000392533,0.000392533,0.000392533
35,108.437,0.40257,0.62417,0.99343,0.99813,1,0.995,0.97711,0.2878,0.27842,0.92292,0.000389276,0.000389276,0.000389276
36,111.933,0.40732,0.60152,0.97555,0.99781,1,0.995,0.98686,0.23376,0.2708,0.88427,0.00038602,0.00038602,0.00038602
37,115.092,0.38602,0.61505,0.98064,0.99774,1,0.995,0.96153,0.2576,0.29044,0.90709,0.000382763,0.000382763,0.000382763
38,118.32,0.38613,0.59732,0.98739,0.99769,1,0.995,0.9613,0.25795,0.28275,0.90476,0.000379507,0.000379507,0.000379507
39,121.754,0.36082,0.59077,0.95971,0.99775,1,0.995,0.97284,0.25769,0.27817,0.89751,0.00037625,0.00037625,0.00037625
40,123.429,0.4061,0.60734,0.98635,0.99785,1,0.995,0.98013,0.24543,0.30852,0.89372,0.000372993,0.000372993,0.000372993
41,126.474,0.40721,0.60551,0.99418,0.99793,1,0.995,0.98019,0.27384,0.27888,0.91977,0.000369737,0.000369737,0.000369737
42,129.753,0.36602,0.53981,0.93654,0.9979,1,0.995,0.94838,0.31926,0.25632,0.98433,0.00036648,0.00036648,0.00036648
43,132.667,0.40036,0.5756,0.99,0.99805,1,0.995,0.96628,0.27264,0.26294,0.91508,0.000363224,0.000363224,0.000363224
44,136.184,0.36481,0.52883,0.9658,0.99791,1,0.995,0.97795,0.22269,0.26191,0.87932,0.000359967,0.000359967,0.000359967
45,139.346,0.37474,0.53902,0.97334,0.99792,1,0.995,0.96911,0.26593,0.28151,0.90072,0.000356711,0.000356711,0.000356711
46,142.891,0.34358,0.51849,0.93265,0.99807,1,0.995,0.98497,0.24377,0.24365,0.8949,0.000353454,0.000353454,0.000353454
47,145.924,0.35127,0.51799,0.96678,0.99803,1,0.995,0.97921,0.25166,0.23345,0.90227,0.000350197,0.000350197,0.000350197
48,149.043,0.37359,0.50747,0.96496,0.99801,1,0.995,0.97144,0.25386,0.24161,0.89834,0.000346941,0.000346941,0.000346941
49,152.119,0.37723,0.52652,0.95674,0.99821,1,0.995,0.97457,0.2395,0.23943,0.89054,0.000343684,0.000343684,0.000343684
50,153.001,0.35836,0.51862,0.95102,0.99789,1,0.995,0.96513,0.23535,0.2474,0.88979,0.000340428,0.000340428,0.000340428
51,156.145,0.41143,0.54632,0.99107,0.99802,1,0.995,0.97158,0.2317,0.24301,0.88589,0.000337171,0.000337171,0.000337171
52,159.301,0.37323,0.52423,0.97397,0.99786,1,0.995,0.9696,0.25167,0.22596,0.89464,0.000333914,0.000333914,0.000333914
53,162.482,0.34841,0.50073,0.95758,0.99785,1,0.995,0.96326,0.24333,0.23308,0.88583,0.000330658,0.000330658,0.000330658
54,165.805,0.38104,0.5215,0.98493,0.99781,1,0.995,0.97067,0.24393,0.30012,0.88519,0.000327401,0.000327401,0.000327401
55,169.075,0.36302,0.48574,0.96705,0.99782,1,0.995,0.95768,0.29039,0.29916,0.9153,0.000324145,0.000324145,0.000324145
56,172.356,0.38167,0.48993,0.98293,0.9982,1,0.995,0.96769,0.30055,0.24819,0.9332,0.000320888,0.000320888,0.000320888
57,175.678,0.36491,0.47873,0.94814,0.99817,1,0.995,0.97271,0.26501,0.25559,0.90705,0.000317632,0.000317632,0.000317632
58,179.044,0.38439,0.50137,0.96446,0.99811,1,0.995,0.98524,0.258,0.24495,0.89833,0.000314375,0.000314375,0.000314375
59,182.126,0.39422,0.54228,1.00351,0.99791,1,0.995,0.97483,0.23483,0.21863,0.88873,0.000311118,0.000311118,0.000311118
60,183.746,0.34839,0.48565,0.94648,0.99811,1,0.995,0.98187,0.23018,0.21187,0.88288,0.000307862,0.000307862,0.000307862
61,187.715,0.36216,0.49954,0.95571,0.998,1,0.995,0.9853,0.2361,0.22291,0.88445,0.000304605,0.000304605,0.000304605
62,190.905,0.37205,0.47376,0.96457,0.99802,1,0.995,0.995,0.23563,0.22804,0.8821,0.000301349,0.000301349,0.000301349
63,194.064,0.35187,0.46484,0.96905,0.99797,1,0.995,0.98931,0.23426,0.21544,0.87906,0.000298092,0.000298092,0.000298092
64,197.602,0.37875,0.47329,0.98532,0.99801,1,0.995,0.98638,0.25403,0.21866,0.89792,0.000294836,0.000294836,0.000294836
65,200.848,0.34412,0.45116,0.96801,0.99801,1,0.995,0.98429,0.22976,0.22819,0.88947,0.000291579,0.000291579,0.000291579
66,203.896,0.30653,0.44608,0.91349,0.998,1,0.995,0.98031,0.2144,0.22845,0.88289,0.000288322,0.000288322,0.000288322
67,206.969,0.36797,0.45892,0.96389,0.99792,1,0.995,0.98826,0.197,0.23414,0.87344,0.000285066,0.000285066,0.000285066
68,210.601,0.34982,0.4613,0.96417,0.99806,1,0.995,0.98476,0.20195,0.20821,0.8764,0.000281809,0.000281809,0.000281809
69,211.967,0.35015,0.44212,0.9518,0.99797,1,0.995,0.995,0.20346,0.20276,0.87468,0.000278553,0.000278553,0.000278553
70,215.094,0.33819,0.43329,0.94608,0.99787,1,0.995,0.99215,0.20078,0.20187,0.8709,0.000275296,0.000275296,0.000275296
71,219.101,0.34587,0.44743,0.95679,0.99792,1,0.995,0.97921,0.20872,0.21615,0.87217,0.000272039,0.000272039,0.000272039
72,222.145,0.33698,0.43228,0.9501,0.9978,1,0.995,0.97548,0.21251,0.23453,0.87273,0.000268783,0.000268783,0.000268783
73,225.271,0.32164,0.43895,0.94241,0.99779,1,0.995,0.98344,0.23474,0.23353,0.88254,0.000265526,0.000265526,0.000265526
74,228.516,0.34883,0.44572,0.96958,0.99784,1,0.995,0.98546,0.21197,0.21795,0.8725,0.00026227,0.00026227,0.00026227
75,231.713,0.34313,0.41897,0.95195,0.99801,1,0.995,0.995,0.20132,0.20297,0.86772,0.000259013,0.000259013,0.000259013
76,235.234,0.31005,0.40533,0.93201,0.99794,1,0.995,0.99031,0.19523,0.19771,0.86832,0.000255757,0.000255757,0.000255757
77,238.802,0.31156,0.39115,0.94063,0.998,1,0.995,0.995,0.18459,0.18908,0.86167,0.0002525,0.0002525,0.0002525
78,241.906,0.34357,0.40264,0.95473,0.99799,1,0.995,0.99089,0.20321,0.1932,0.87085,0.000249243,0.000249243,0.000249243
79,243.036,0.37081,0.4365,0.96253,0.998,1,0.995,0.99047,0.21567,0.19321,0.88402,0.000245987,0.000245987,0.000245987
80,246.35,0.37356,0.43523,0.96366,0.99796,1,0.995,0.98974,0.19557,0.20442,0.8659,0.00024273,0.00024273,0.00024273
81,249.467,0.32155,0.40591,0.9446,0.99793,1,0.995,0.99135,0.17886,0.23127,0.85885,0.000239474,0.000239474,0.000239474
82,252.615,0.33899,0.40761,0.96275,0.99788,1,0.995,0.98608,0.20722,0.23776,0.86968,0.000236217,0.000236217,0.000236217
83,255.784,0.3328,0.40997,0.96141,0.99798,1,0.995,0.99196,0.21687,0.22607,0.87908,0.000232961,0.000232961,0.000232961
84,258.986,0.31915,0.40411,0.92915,0.99795,1,0.995,0.99229,0.197,0.19107,0.86829,0.000229704,0.000229704,0.000229704
85,262.148,0.31015,0.38863,0.927,0.99797,1,0.995,0.995,0.19292,0.18898,0.86375,0.000226447,0.000226447,0.000226447
86,265.132,0.35146,0.40177,0.95952,0.99797,1,0.995,0.9857,0.19544,0.17827,0.8677,0.000223191,0.000223191,0.000223191
87,268.605,0.317,0.39272,0.92269,0.99794,1,0.995,0.98601,0.21099,0.19823,0.88061,0.000219934,0.000219934,0.000219934
88,271.761,0.29768,0.38177,0.93575,0.99794,1,0.995,0.98742,0.19409,0.18851,0.86868,0.000216678,0.000216678,0.000216678
89,273.245,0.32113,0.42017,0.95706,0.99796,1,0.995,0.98649,0.19165,0.19101,0.87056,0.000213421,0.000213421,0.000213421
90,276.489,0.29874,0.37626,0.93027,0.99794,1,0.995,0.98233,0.19998,0.18901,0.87338,0.000210164,0.000210164,0.000210164
91,279.879,0.31552,0.39594,0.93445,0.99799,1,0.995,0.98753,0.18945,0.18908,0.86703,0.000206908,0.000206908,0.000206908
92,283.112,0.30462,0.37577,0.93767,0.998,1,0.995,0.995,0.17609,0.17917,0.86056,0.000203651,0.000203651,0.000203651
93,286.378,0.28744,0.36232,0.91109,0.99802,1,0.995,0.98786,0.17805,0.18587,0.85802,0.000200395,0.000200395,0.000200395
94,289.647,0.31374,0.36461,0.94061,0.99804,1,0.995,0.98343,0.18005,0.16464,0.85922,0.000197138,0.000197138,0.000197138
95,292.977,0.32283,0.3881,0.93848,0.99803,1,0.995,0.98312,0.17434,0.16778,0.85716,0.000193882,0.000193882,0.000193882
96,296.215,0.30196,0.3658,0.91912,0.99799,1,0.995,0.98162,0.1822,0.17775,0.85685,0.000190625,0.000190625,0.000190625
97,299.462,0.3082,0.36645,0.93786,0.998,1,0.995,0.99217,0.18404,0.16766,0.85784,0.000187368,0.000187368,0.000187368
98,303.052,0.31057,0.37683,0.93937,0.99796,1,0.995,0.99155,0.18634,0.16351,0.85877,0.000184112,0.000184112,0.000184112
99,304.031,0.30196,0.37075,0.92964,0.99797,1,0.995,0.99142,0.19092,0.16363,0.86261,0.000180855,0.000180855,0.000180855
100,307.548,0.29497,0.34941,0.94325,0.998,1,0.995,0.9915,0.1948,0.17553,0.86525,0.000177599,0.000177599,0.000177599
101,310.853,0.34497,0.39843,0.9591,0.99796,1,0.995,0.995,0.18971,0.17353,0.86429,0.000174342,0.000174342,0.000174342
102,313.89,0.30471,0.36205,0.95832,0.99798,1,0.995,0.995,0.1909,0.17892,0.86512,0.000171086,0.000171086,0.000171086
103,317.198,0.28515,0.35426,0.91218,0.99805,1,0.995,0.995,0.18897,0.18576,0.8653,0.000167829,0.000167829,0.000167829
104,320.507,0.28783,0.35682,0.92444,0.99806,1,0.995,0.995,0.18327,0.16513,0.86213,0.000164572,0.000164572,0.000164572
105,323.739,0.2885,0.34923,0.9178,0.99808,1,0.995,0.995,0.17097,0.16087,0.85921,0.000161316,0.000161316,0.000161316
106,326.907,0.33149,0.37267,0.95129,0.99806,1,0.995,0.995,0.1682,0.15502,0.85885,0.000158059,0.000158059,0.000158059
107,330.036,0.29666,0.37139,0.931,0.99806,1,0.995,0.98571,0.17573,0.15429,0.86376,0.000154803,0.000154803,0.000154803
108,333.36,0.30775,0.35378,0.95451,0.99807,1,0.995,0.98186,0.19146,0.15528,0.86905,0.000151546,0.000151546,0.000151546
109,334.534,0.30519,0.36166,0.94286,0.99806,1,0.995,0.98919,0.19667,0.15373,0.87037,0.000148289,0.000148289,0.000148289
110,338.157,0.29667,0.34369,0.92861,0.99804,1,0.995,0.99217,0.1948,0.15818,0.87004,0.000145033,0.000145033,0.000145033
111,341.366,0.29784,0.34348,0.9307,0.99803,1,0.995,0.98757,0.18503,0.16319,0.86812,0.000141776,0.000141776,0.000141776
112,344.532,0.29724,0.36732,0.93626,0.99808,1,0.995,0.9866,0.17826,0.18273,0.8713,0.00013852,0.00013852,0.00013852
113,347.68,0.29018,0.34763,0.94661,0.99801,1,0.995,0.99137,0.17852,0.18357,0.87038,0.000135263,0.000135263,0.000135263
114,351.705,0.30452,0.35021,0.93759,0.99801,1,0.995,0.99166,0.17463,0.16782,0.87173,0.000132007,0.000132007,0.000132007
115,355.299,0.27364,0.33124,0.91224,0.99804,1,0.995,0.99199,0.17192,0.16676,0.87099,0.00012875,0.00012875,0.00012875
116,358.655,0.29802,0.33616,0.92603,0.99806,1,0.995,0.99202,0.17362,0.17015,0.86931,0.000125493,0.000125493,0.000125493
117,361.847,0.29693,0.33986,0.94884,0.99803,1,0.995,0.99217,0.16603,0.1523,0.86213,0.000122237,0.000122237,0.000122237
118,363.039,0.28199,0.33085,0.93835,0.99806,1,0.995,0.99201,0.15954,0.15368,0.85941,0.00011898,0.00011898,0.00011898
119,366.273,0.25306,0.32993,0.90131,0.99806,1,0.995,0.99205,0.157,0.16513,0.85577,0.000115724,0.000115724,0.000115724
120,369.57,0.26896,0.3344,0.9208,0.99801,1,0.995,0.9921,0.16041,0.17608,0.85302,0.000112467,0.000112467,0.000112467
121,372.727,0.24618,0.31198,0.89299,0.998,1,0.995,0.99198,0.16376,0.16456,0.85741,0.000109211,0.000109211,0.000109211
122,376.59,0.29534,0.32752,0.92543,0.99799,1,0.995,0.99204,0.16315,0.15861,0.85745,0.000105954,0.000105954,0.000105954
123,379.953,0.26875,0.32604,0.90112,0.99804,1,0.995,0.99174,0.15394,0.14456,0.85295,0.000102697,0.000102697,0.000102697
124,383.361,0.2773,0.35271,0.9321,0.99804,1,0.995,0.995,0.15284,0.14832,0.85304,9.94408e-05,9.94408e-05,9.94408e-05
125,386.5,0.27593,0.32302,0.92454,0.99804,1,0.995,0.995,0.13998,0.13605,0.84972,9.61842e-05,9.61842e-05,9.61842e-05
126,389.822,0.25793,0.32337,0.89999,0.99805,1,0.995,0.995,0.1421,0.13954,0.84861,9.29276e-05,9.29276e-05,9.29276e-05
127,392.844,0.26643,0.31906,0.92156,0.99802,1,0.995,0.99237,0.15371,0.14538,0.8535,8.96711e-05,8.96711e-05,8.96711e-05
128,393.973,0.29474,0.32802,0.9332,0.99804,1,0.995,0.99233,0.15298,0.15078,0.85526,8.64145e-05,8.64145e-05,8.64145e-05
129,397.279,0.277,0.33134,0.91391,0.99805,1,0.995,0.99233,0.15357,0.1529,0.85755,8.31579e-05,8.31579e-05,8.31579e-05
130,400.858,0.25878,0.31009,0.9193,0.99803,1,0.995,0.99231,0.15537,0.14579,0.85769,7.99013e-05,7.99013e-05,7.99013e-05
131,404.819,0.25746,0.30757,0.93112,0.99803,1,0.995,0.99216,0.15336,0.14628,0.85534,7.66447e-05,7.66447e-05,7.66447e-05
132,408.062,0.24397,0.30389,0.91375,0.99806,1,0.995,0.995,0.14843,0.13976,0.85399,7.33882e-05,7.33882e-05,7.33882e-05
133,411.294,0.27233,0.3143,0.93338,0.99807,1,0.995,0.995,0.15077,0.145,0.85277,7.01316e-05,7.01316e-05,7.01316e-05
134,414.52,0.2426,0.30156,0.91154,0.99809,1,0.995,0.995,0.15291,0.14865,0.8523,6.6875e-05,6.6875e-05,6.6875e-05
135,417.634,0.25697,0.29504,0.91662,0.99807,1,0.995,0.995,0.15444,0.15695,0.8519,6.36184e-05,6.36184e-05,6.36184e-05
136,421.327,0.24396,0.3016,0.91775,0.99809,1,0.995,0.995,0.14944,0.15657,0.85169,6.03618e-05,6.03618e-05,6.03618e-05
137,424.837,0.25538,0.30214,0.90977,0.9981,1,0.995,0.995,0.14487,0.15253,0.84984,5.71053e-05,5.71053e-05,5.71053e-05
138,426.029,0.26117,0.32614,0.92033,0.99815,1,0.995,0.995,0.14132,0.14762,0.84807,5.38487e-05,5.38487e-05,5.38487e-05
139,429.765,0.25883,0.28911,0.92458,0.99815,1,0.995,0.995,0.13864,0.14366,0.84685,5.05921e-05,5.05921e-05,5.05921e-05
140,432.924,0.26269,0.30738,0.92368,0.99815,1,0.995,0.995,0.1404,0.1493,0.84596,4.73355e-05,4.73355e-05,4.73355e-05
141,436.283,0.27563,0.32154,0.91967,0.99813,1,0.995,0.995,0.14331,0.14861,0.84643,4.40789e-05,4.40789e-05,4.40789e-05
142,439.451,0.25518,0.30465,0.91751,0.99811,1,0.995,0.995,0.14196,0.14939,0.84583,4.08224e-05,4.08224e-05,4.08224e-05
143,446.562,0.16514,0.41384,0.81051,0.99809,1,0.995,0.995,0.13925,0.14264,0.84573,3.75658e-05,3.75658e-05,3.75658e-05
144,450.688,0.15498,0.38669,0.80415,0.99808,1,0.995,0.995,0.13839,0.15161,0.8467,3.43092e-05,3.43092e-05,3.43092e-05
145,453.909,0.14528,0.365,0.8191,0.99803,1,0.995,0.995,0.13916,0.16202,0.84676,3.10526e-05,3.10526e-05,3.10526e-05
146,454.891,0.14813,0.38192,0.81658,0.99798,1,0.995,0.995,0.13949,0.16872,0.84588,2.77961e-05,2.77961e-05,2.77961e-05
147,458.293,0.14843,0.37279,0.79206,0.99801,1,0.995,0.995,0.13891,0.16532,0.84485,2.45395e-05,2.45395e-05,2.45395e-05
148,461.53,0.14447,0.35973,0.8005,0.99802,1,0.995,0.995,0.14135,0.15895,0.84517,2.12829e-05,2.12829e-05,2.12829e-05
149,465.084,0.15207,0.36373,0.81117,0.99806,1,0.995,0.995,0.14183,0.15037,0.84625,1.80263e-05,1.80263e-05,1.80263e-05
150,468.949,0.15583,0.35963,0.80869,0.99805,1,0.995,0.995,0.14184,0.14298,0.84642,1.47697e-05,1.47697e-05,1.47697e-05
151,472.621,0.14991,0.34839,0.80382,0.99803,1,0.995,0.995,0.14022,0.14447,0.84688,1.15132e-05,1.15132e-05,1.15132e-05
152,475.636,0.14449,0.34982,0.79663,0.99803,1,0.995,0.995,0.14001,0.14266,0.84702,8.25658e-06,8.25658e-06,8.25658e-06
